Parameter,Object,Object timestamp,Writable,Writable timestamp,Value,Value type,Value timestamp,Notification,Notification timestamp,Access list,Access list timestamp
InternetGatewayDevice.Services.X_HW_AccessLimit.Mode,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"Off",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.X_HW_AccessLimit.TotalTerminalNumber,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"0",xsd:int,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.X_HW_AccessLimit.TypeLimit,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.Services.X_HW_IPTV,true,2024-03-17T06:42:51.606Z,false,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.Services.X_HW_IPTV.GenQueryInterval,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"125",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.X_HW_IPTV.GenResponseTime,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"100",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.X_HW_IPTV.IGMPEnable,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"false",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.X_HW_IPTV.ProxyEnable,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"false",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.X_HW_IPTV.RemarkIPPrecedence,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"-1",xsd:int,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.X_HW_IPTV.RemarkPri,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"-1",xsd:int,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.X_HW_IPTV.Robustness,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"2",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.X_HW_IPTV.STBMAC,false,2024-03-17T06:42:51.606Z,false,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.X_HW_IPTV.STBNumber,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"0",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.X_HW_IPTV.SnoopingEnable,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"true",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.X_HW_IPTV.SpQueryInterval,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"10",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.X_HW_IPTV.SpQueryNumber,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"2",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.X_HW_IPTV.SpResponseTime,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"10",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.X_HW_PortalManagement,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.Services.X_HW_PortalManagement.DefaultUrl,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.X_HW_PortalManagement.Enable,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"false",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Services.X_HW_PortalManagement.TypePortal,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.Time,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.Time.DaylightSavingsEnd,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"2009-8-30T00:00:00",xsd:dateTime,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Time.DaylightSavingsStart,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"2009-8-1T00:00:00",xsd:dateTime,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Time.DaylightSavingsUsed,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"false",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Time.Enable,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"false",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Time.LocalTimeZone,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"+00:00",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Time.LocalTimeZoneName,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"Greenwich Mean Time: Dublin, Edinburgh, Lisbon, London",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Time.NTPServer1,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"clock.fmt.he.net",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Time.NTPServer2,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"clock.nyc.he.net",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Time.NTPServer3,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Time.NTPServer4,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Time.NTPServer5,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Time.X_HW_SynInterval,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"360",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.Time.X_HW_WanName,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.TraceRouteDiagnostics,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.TraceRouteDiagnostics.DSCP,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"0",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.TraceRouteDiagnostics.DataBlockSize,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"38",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.TraceRouteDiagnostics.DiagnosticsState,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"None",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.TraceRouteDiagnostics.Host,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.TraceRouteDiagnostics.Interface,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.TraceRouteDiagnostics.MaxHopCount,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"30",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.TraceRouteDiagnostics.NumberOfTries,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"3",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.TraceRouteDiagnostics.ResponseTime,false,2024-03-17T06:42:51.606Z,false,2024-03-17T06:42:51.606Z,"0",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.TraceRouteDiagnostics.RouteHops,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.TraceRouteDiagnostics.RouteHopsNumberOfEntries,false,2024-03-17T06:42:51.606Z,false,2024-03-17T06:42:51.606Z,"0",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.TraceRouteDiagnostics.Timeout,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"120000",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UDPEchoConfig,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.UDPEchoConfig.BytesReceived,false,2024-03-17T06:42:51.606Z,false,2024-03-17T06:42:51.606Z,"0",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UDPEchoConfig.EchoPlusEnabled,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"false",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UDPEchoConfig.EchoPlusSupported,false,2024-03-17T06:42:51.606Z,false,2024-03-17T06:42:51.606Z,"false",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UDPEchoConfig.Enable,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"false",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UDPEchoConfig.Interface,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UDPEchoConfig.PacketsReceived,false,2024-03-17T06:42:51.606Z,false,2024-03-17T06:42:51.606Z,"0",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UDPEchoConfig.PacketsResponded,false,2024-03-17T06:42:51.606Z,false,2024-03-17T06:42:51.606Z,"0",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UDPEchoConfig.SourceIPAddress,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UDPEchoConfig.UDPPort,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"7",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UploadDiagnostics,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.UploadDiagnostics.BOMTime,false,2024-03-17T06:42:51.606Z,false,2024-03-17T06:42:51.606Z,"",xsd:dateTime,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UploadDiagnostics.DSCP,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"0",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UploadDiagnostics.DiagnosticsState,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"None",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UploadDiagnostics.EOMTime,false,2024-03-17T06:42:51.606Z,false,2024-03-17T06:42:51.606Z,"",xsd:dateTime,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UploadDiagnostics.EthernetPriority,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"0",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UploadDiagnostics.Interface,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UploadDiagnostics.ROMTime,false,2024-03-17T06:42:51.606Z,false,2024-03-17T06:42:51.606Z,"",xsd:dateTime,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UploadDiagnostics.TCPOpenRequestTime,false,2024-03-17T06:42:51.606Z,false,2024-03-17T06:42:51.606Z,"",xsd:dateTime,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UploadDiagnostics.TCPOpenResponseTime,false,2024-03-17T06:42:51.606Z,false,2024-03-17T06:42:51.606Z,"",xsd:dateTime,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UploadDiagnostics.TestFileLength,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"0",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UploadDiagnostics.TotalBytesSent,false,2024-03-17T06:42:51.606Z,false,2024-03-17T06:42:51.606Z,"0",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UploadDiagnostics.UploadURL,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UserInterface,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.UserInterface.X_HW_CLITelnetAccess,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.UserInterface.X_HW_CLITelnetAccess.Access,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"true",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UserInterface.X_HW_CLITelnetAccess.EquipAdminAccess,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"true",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UserInterface.X_HW_CLITelnetAccess.TelnetPort,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"23",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UserInterface.X_HW_CLIUserInfo,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.UserInterface.X_HW_CLIUserInfo.1,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.UserInterface.X_HW_CLIUserInfo.1.Username,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"root",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UserInterface.X_HW_CLIUserInfo.1.Userpassword,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UserInterface.X_HW_WebUserInfo,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.UserInterface.X_HW_WebUserInfo.1,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.UserInterface.X_HW_WebUserInfo.1.AdminWebIp,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UserInterface.X_HW_WebUserInfo.1.Enable,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"true",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UserInterface.X_HW_WebUserInfo.1.HintPassword,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UserInterface.X_HW_WebUserInfo.1.Password,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UserInterface.X_HW_WebUserInfo.1.UserName,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"root",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UserInterface.X_HW_WebUserInfo.1.WebIp,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UserInterface.X_HW_WebUserInfo.2,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.UserInterface.X_HW_WebUserInfo.2.AdminWebIp,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UserInterface.X_HW_WebUserInfo.2.Enable,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"true",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UserInterface.X_HW_WebUserInfo.2.HintPassword,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UserInterface.X_HW_WebUserInfo.2.Password,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UserInterface.X_HW_WebUserInfo.2.UserName,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"telecomadmin",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.UserInterface.X_HW_WebUserInfo.2.WebIp,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.WANDevice,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.WANDevice.1,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANCommonInterfaceConfig,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANCommonInterfaceConfig.EnabledForInternet,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"1",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.WANDevice.1.WANCommonInterfaceConfig.Layer1DownstreamMaxBitRate,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"2500000000",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.WANDevice.1.WANCommonInterfaceConfig.Layer1UpstreamMaxBitRate,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"1250000000",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.WANDevice.1.WANCommonInterfaceConfig.PhysicalLinkStatus,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"Up",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.WANDevice.1.WANCommonInterfaceConfig.TotalBytesReceived,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"63503",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.WANDevice.1.WANCommonInterfaceConfig.TotalBytesSent,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"394628",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.WANDevice.1.WANCommonInterfaceConfig.TotalPacketsReceived,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"549",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.WANDevice.1.WANCommonInterfaceConfig.TotalPacketsSent,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"345",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.WANDevice.1.WANCommonInterfaceConfig.WANAccessType,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"GPON",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANIPConnection,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANIPConnection.1,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANIPConnection.1.AddressingType,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"DHCP",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANIPConnection.1.ConnectionStatus,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"Connected",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANIPConnection.1.ConnectionType,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"IP_Routed",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANIPConnection.1.DNSEnabled,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"true",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANIPConnection.1.DNSServers,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANIPConnection.1.DefaultGateway,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"109.5.0.1",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANIPConnection.1.Enable,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"true",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANIPConnection.1.ExternalIPAddress,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"109.5.3.249",xsd:string,2024-03-17T06:42:51.607Z,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANIPConnection.1.LastConnectionError,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"ERROR_NONE",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANIPConnection.1.MACAddress,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"A4:C6:4F:C5:F1:F6",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANIPConnection.1.MaxMTUSize,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"1500",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANIPConnection.1.NATEnabled,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"false",xsd:boolean,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANIPConnection.1.Name,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"OLT_C_TR069_DHCP_WAN",xsd:string,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANIPConnection.1.PortMapping,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANIPConnection.1.PortMappingNumberOfEntries,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"0",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANIPConnection.1.Stats,true,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"",,,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANIPConnection.1.Stats.EthernetBroadcastPacketsReceived,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"2",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANIPConnection.1.Stats.EthernetBroadcastPacketsSent,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"3",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANIPConnection.1.Stats.EthernetMulticastPacketsReceived,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"1",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANIPConnection.1.Stats.EthernetMulticastPacketsSent,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"0",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANIPConnection.1.Stats.EthernetPacketsReceived,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"147",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANIPConnection.1.Stats.EthernetPacketsSent,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"273",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANIPConnection.1.Stats.EthernetUnicastPacketsReceived,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"144",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANIPConnection.1.Stats.EthernetUnicastPacketsSent,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"280",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
InternetGatewayDevice.WANDevice.1.WANConnectionDevice.1.WANIPConnection.1.Stats.X_HW_EthernetBytesReceivedHigh,false,2024-03-17T06:42:51.606Z,true,2024-03-17T06:42:51.606Z,"0",xsd:unsignedInt,2024-03-17T06:42:51.610Z,,,,
